station,date,lon,lat,tmpf,relh,sped,p01i,vsby
jrb,10/23/2019,-74.009,40.7012,57,69.52,9.2,0,10
jrb,10/23/2019,-74.009,40.7012,61,96.85,10.35,0,10
nyc,10/23/2019,-73.9693,40.779,60,92.43,6.9,0.02,2.5
jrb,10/23/2019,-74.009,40.7012,57,69.52,11.5,0,10
nyc,10/23/2019,-73.9693,40.779,60,96.15,6.9,0.02,5
jrb,10/23/2019,-74.009,40.7012,57,69.52,8.05,0,10
jrb,10/23/2019,-74.009,40.7012,57,69.52,5.75,0,10
nyc,10/23/2019,-73.9693,40.779,60,96.15,0,0.03,2.5
nyc,10/23/2019,-73.9693,40.779,61,93.12,4.6,0.07,1.75
nyc,10/23/2019,-73.9693,40.779,61,93.12,4.6,0.07,2
nyc,10/23/2019,-73.9693,40.779,61,93.12,3.45,0.11,1
jrb,10/23/2019,-74.009,40.7012,57,69.52,10.35,0,10
nyc,10/23/2019,-73.9693,40.779,60.8,100,5.75,0.14,3
nyc,10/23/2019,-73.9693,40.779,61,96.85,5.75,0.14,4
jrb,10/23/2019,-74.009,40.7012,63,96.88,5.75,0,10
nyc,10/23/2019,-73.9693,40.779,62,96.18,4.6,0.02,2
jrb,10/23/2019,-74.009,40.7012,57,69.52,4.6,0,10
nyc,10/23/2019,-73.9693,40.779,63,96.88,5.75,0.04,3
nyc,10/23/2019,-73.9693,40.779,63,96.88,9.2,0.06,4
jrb,10/23/2019,-74.009,40.7012,57,69.52,2.3,0,10
jrb,10/23/2019,-74.009,40.7012,63,96.88,0,0,10
nyc,10/23/2019,-73.9693,40.779,63,96.88,5.75,0.02,2
jrb,10/23/2019,-74.009,40.7012,57,69.52,0,0,10
nyc,10/23/2019,-73.9693,40.779,63,93.18,3.45,0.05,1.5
jrb,10/23/2019,-74.009,40.7012,64.4,93.88,4.6,0,10
jrb,10/23/2019,-74.009,40.7012,64.4,93.88,5.75,0,10
nyc,10/23/2019,-73.9693,40.779,62.6,100,0,0.13,2
nyc,10/23/2019,-73.9693,40.779,63,96.88,0,0.14,2.5
jrb,10/23/2019,-74.009,40.7012,64,96.55,4.6,0,10
nyc,10/23/2019,-73.9693,40.779,63,96.88,3.45,0.02,3
nyc,10/23/2019,-73.9693,40.779,63,96.88,0,0.02,6
nyc,10/23/2019,-73.9693,40.779,63,96.88,3.45,0.02,6
jrb,10/23/2019,-74.009,40.7012,57,69.52,8.05,0.01,10
nyc,10/23/2019,-73.9693,40.779,62,96.18,9.2,0.03,4
jrb,10/23/2019,-74.009,40.7012,57,69.52,0,0.01,10
nyc,10/23/2019,-73.9693,40.779,61,96.85,5.75,0.03,7
jrb,10/23/2019,-74.009,40.7012,62.6,93.83,0,0.01,10
jrb,10/23/2019,-74.009,40.7012,57,69.52,2.3,0.01,10
jrb,10/23/2019,-74.009,40.7012,62,93.16,3.45,0.01,10
jrb,10/23/2019,-74.009,40.7012,60.8,100,0,0,10
nyc,10/23/2019,-73.9693,40.779,60,96.15,8.05,t,10
nyc,10/23/2019,-73.9693,40.779,60,92.43,4.6,t,10
jrb,10/23/2019,-74.009,40.7012,60.8,93.79,4.6,0,10
nyc,10/23/2019,-73.9693,40.779,60,89.48,4.6,t,10
jrb,10/23/2019,-74.009,40.7012,61,89.52,0,0,10
nyc,10/23/2019,-73.9693,40.779,59,89.44,3.45,0,10
jrb,10/23/2019,-74.009,40.7012,60,89.48,0,0,10
nyc,10/23/2019,-73.9693,40.779,58,90.04,4.6,0,10
jrb,10/23/2019,-74.009,40.7012,60,85.99,0,0,10
nyc,10/23/2019,-73.9693,40.779,58,86.82,6.9,0,10
jrb,10/23/2019,-74.009,40.7012,59,86.56,0,0,10
nyc,10/23/2019,-73.9693,40.779,56,86.71,5.75,0,10
jrb,10/23/2019,-74.009,40.7012,59,80.75,3.45,0,10
nyc,10/23/2019,-73.9693,40.779,56,80.52,4.6,0,10
jrb,10/23/2019,-74.009,40.7012,58,80.67,5.75,0,10
nyc,10/23/2019,-73.9693,40.779,57,74.27,6.9,0,10
jrb,10/23/2019,-74.009,40.7012,60,74.57,6.9,0,10
nyc,10/23/2019,-73.9693,40.779,59,64.12,6.9,0,10
jrb,10/23/2019,-74.009,40.7012,62,67.19,5.75,0,10
nyc,10/23/2019,-73.9693,40.779,61,59.71,5.75,0,10
jrb,10/23/2019,-74.009,40.7012,57,69.52,10.35,0.01,10
jrb,10/23/2019,-74.009,40.7012,64,60.34,11.5,0.01,10
nyc,10/23/2019,-73.9693,40.779,63,44.41,9.2,0,10
jrb,10/23/2019,-74.009,40.7012,66,41.73,8.05,0,10
nyc,10/23/2019,-73.9693,40.779,62,39.21,10.35,0,10
jrb,10/23/2019,-74.009,40.7012,67,37.14,4.6,0,10
nyc,10/23/2019,-73.9693,40.779,65,34.17,8.05,0,10
jrb,10/23/2019,-74.009,40.7012,69,34.43,10.35,0,10
jrb,10/23/2019,-74.009,40.7012,57,69.52,17.25,0,10
nyc,10/23/2019,-73.9693,40.779,64,31.41,8.05,0,10
jrb,10/23/2019,-74.009,40.7012,70,32.24,12.65,0,10
nyc,10/23/2019,-73.9693,40.779,64,28.74,6.9,0,10
jrb,10/23/2019,-74.009,40.7012,70,30.88,14.95,0,10
jrb,10/23/2019,-74.009,40.7012,57,69.52,19.55,0,10
nyc,10/23/2019,-73.9693,40.779,64,31.41,6.9,0,10
jrb,10/23/2019,-74.009,40.7012,68,34.53,12.65,0,10
nyc,10/23/2019,-73.9693,40.779,63,32.53,5.75,0,10
jrb,10/23/2019,-74.009,40.7012,65,38.44,11.5,0,10
jrb,10/23/2019,-74.009,40.7012,57,69.52,18.4,0,10
nyc,10/23/2019,-73.9693,40.779,61,37.81,6.9,0,10
jrb,10/23/2019,-74.009,40.7012,62,45.84,8.05,0,10
nyc,10/23/2019,-73.9693,40.779,59,38.87,0,0,10
jrb,10/23/2019,-74.009,40.7012,61,49.73,9.2,0,10
jrb,10/24/2019,-74.009,40.7012,57,69.52,8.05,0,10
jrb,10/24/2019,-74.009,40.7012,57,69.52,5.75,0,10
jrb,10/24/2019,-74.009,40.7012,57,69.52,4.6,0,10
nyc,10/24/2019,-73.9693,40.779,59,40.61,0,0,10
jrb,10/24/2019,-74.009,40.7012,60,45.53,4.6,0,10
nyc,10/24/2019,-73.9693,40.779,58,42.24,6.9,0,10
jrb,10/24/2019,-74.009,40.7012,59,47.35,6.9,0,10
nyc,10/24/2019,-73.9693,40.779,57,40.28,5.75,0,10
jrb,10/24/2019,-74.009,40.7012,58,47.18,6.9,0,10
nyc,10/24/2019,-73.9693,40.779,56,43.46,6.9,0,10
jrb,10/24/2019,-74.009,40.7012,57,50.88,6.9,0,10
nyc,10/24/2019,-73.9693,40.779,55,43.31,5.75,0,10
jrb,10/24/2019,-74.009,40.7012,56,47.05,5.75,0,10
nyc,10/24/2019,-73.9693,40.779,54,44.92,3.45,0,10
jrb,10/24/2019,-74.009,40.7012,55,52.4,3.45,0,10
jrb,10/24/2019,-74.009,40.7012,57,69.52,2.3,0,10
jrb,10/24/2019,-74.009,40.7012,57,69.52,0,0,10
nyc,10/24/2019,-73.9693,40.779,53,44.42,4.6,0,10
jrb,10/24/2019,-74.009,40.7012,56,43.46,3.45,0,10
nyc,10/24/2019,-73.9693,40.779,50,52.06,0,0,10
jrb,10/24/2019,-74.009,40.7012,56,54.83,3.45,0,10
nyc,10/24/2019,-73.9693,40.779,50,53.97,0,0,10
jrb,10/24/2019,-74.009,40.7012,55,52.4,4.6,0,10
jrb,10/24/2019,-74.009,40.7012,54,56.74,5.75,0,10
nyc,10/24/2019,-73.9693,40.779,51,49.98,3.45,0,10
jrb,10/24/2019,-74.009,40.7012,53,66.13,5.75,0,10
nyc,10/24/2019,-73.9693,40.779,51,51.81,0,0,10
jrb,10/24/2019,-74.009,40.7012,53,63.38,4.6,0,10
nyc,10/24/2019,-73.9693,40.779,55,46.91,0,0,10
jrb,10/24/2019,-74.009,40.7012,56,52.94,5.75,0,10
nyc,10/24/2019,-73.9693,40.779,57,38.54,0,0,10
jrb,10/24/2019,-74.009,40.7012,58,51.02,4.6,0,10
jrb,10/24/2019,-74.009,40.7012,57,69.52,9.2,0,10
jrb,10/24/2019,-74.009,40.7012,57,69.52,16.1,0,10
nyc,10/24/2019,-73.9693,40.779,60,36.05,0,0,10
jrb,10/24/2019,-74.009,40.7012,60,43.61,10.35,0,10
jrb,10/24/2019,-74.009,40.7012,57,69.52,11.5,0,10
jrb,10/24/2019,-74.009,40.7012,57,69.52,12.65,0,10
nyc,10/24/2019,-73.9693,40.779,64,34.02,3.45,0,10
jrb,10/24/2019,-74.009,40.7012,64,38,11.5,0,10
nyc,10/24/2019,-73.9693,40.779,66,29.29,0,0,10
jrb,10/24/2019,-74.009,40.7012,68,35.76,6.9,0,10
nyc,10/24/2019,-73.9693,40.779,66,30.37,3.45,0,10
jrb,10/24/2019,-74.009,40.7012,69,31.85,8.05,0,10
jrb,10/24/2019,-74.009,40.7012,57,69.52,10.35,0,10
nyc,10/24/2019,-73.9693,40.779,67,30.75,0,0,10
jrb,10/24/2019,-74.009,40.7012,69,34.43,9.2,0,10
nyc,10/24/2019,-73.9693,40.779,65,34.17,0,0,10
jrb,10/24/2019,-74.009,40.7012,57,69.52,14.95,0,10
jrb,10/24/2019,-74.009,40.7012,68,38.94,9.2,0,10
nyc,10/24/2019,-73.9693,40.779,63,37.99,3.45,0,10
jrb,10/24/2019,-74.009,40.7012,67,43.67,9.2,0,10
nyc,10/24/2019,-73.9693,40.779,60,45.53,5.75,0,10
jrb,10/24/2019,-74.009,40.7012,64,49.99,5.75,0,10
nyc,10/24/2019,-73.9693,40.779,59,51.18,5.75,0,10
jrb,10/24/2019,-74.009,40.7012,61,57.72,9.2,0,10
jrb,10/24/2019,-74.009,40.7012,60,57.37,11.5,0,10
jrb,10/25/2019,-74.009,40.7012,57,69.52,10.35,0,10
jrb,10/25/2019,-74.009,40.7012,57,69.52,11.5,0,10
jrb,10/25/2019,-74.009,40.7012,57,69.52,12.65,0,10
jrb,10/25/2019,-74.009,40.7012,57,69.52,9.2,0,10
nyc,10/25/2019,-73.9693,40.779,59,49.04,4.6,0,10
jrb,10/25/2019,-74.009,40.7012,59,59.67,8.05,0,10
nyc,10/25/2019,-73.9693,40.779,57,54.99,4.6,0,10
jrb,10/25/2019,-74.009,40.7012,59,59.67,10.35,0,10
jrb,10/25/2019,-74.009,40.7012,57,69.52,8.05,0,10
nyc,10/25/2019,-73.9693,40.779,57,54.99,5.75,0,10
jrb,10/25/2019,-74.009,40.7012,58,62.07,9.2,0,10
nyc,10/25/2019,-73.9693,40.779,57,57.38,10.35,0,10
jrb,10/25/2019,-74.009,40.7012,57,64.12,9.2,0,10
nyc,10/25/2019,-73.9693,40.779,56,59.71,8.05,0,10
nyc,10/25/2019,-73.9693,40.779,55,66.61,8.05,0,10
jrb,10/25/2019,-74.009,40.7012,56,69.3,8.05,0,10
jrb,10/25/2019,-74.009,40.7012,57,69.52,5.75,0,10
jrb,10/25/2019,-74.009,40.7012,57,69.52,4.6,0,10
nyc,10/25/2019,-73.9693,40.779,55,63.86,5.75,0,10
jrb,10/25/2019,-74.009,40.7012,55,71.6,5.75,0,10
nyc,10/25/2019,-73.9693,40.779,53,66.13,0,0,10
jrb,10/25/2019,-74.009,40.7012,57,69.52,2.3,0,10
jrb,10/25/2019,-74.009,40.7012,57,69.52,0,0,10
nyc,10/25/2019,-73.9693,40.779,52,68.86,0,0,10
jrb,10/25/2019,-74.009,40.7012,55,74.08,3.45,0,10
nyc,10/25/2019,-73.9693,40.779,53,71.4,0,0,10
jrb,10/25/2019,-74.009,40.7012,55,77.21,3.45,0,10
nyc,10/25/2019,-73.9693,40.779,54,71.5,0,0,10
jrb,10/25/2019,-74.009,40.7012,56,83.88,4.6,0,10
nyc,10/25/2019,-73.9693,40.779,56,71.69,0,0,10
jrb,10/25/2019,-74.009,40.7012,56,77.28,0,0,10
nyc,10/25/2019,-73.9693,40.779,56,69.3,4.6,0,9
jrb,10/25/2019,-74.009,40.7012,57,77.38,5.75,0,10
nyc,10/25/2019,-73.9693,40.779,58,62.07,0,0,10
jrb,10/25/2019,-74.009,40.7012,59,66.83,4.6,0,10
nyc,10/25/2019,-73.9693,40.779,62,57.43,0,0,9
jrb,10/25/2019,-74.009,40.7012,61,64.37,4.6,0,10
nyc,10/25/2019,-73.9693,40.779,64,53.72,0,0,8
jrb,10/25/2019,-74.009,40.7012,64,55.99,0,0,10
nyc,10/25/2019,-73.9693,40.779,64,55.99,3.45,0,10
jrb,10/25/2019,-74.009,40.7012,64,64.97,5.75,0,10
nyc,10/25/2019,-73.9693,40.779,65,56.12,8.05,0,10
jrb,10/25/2019,-74.009,40.7012,66,60.6,5.75,0,10
nyc,10/25/2019,-73.9693,40.779,65,58.47,5.75,0,10
jrb,10/25/2019,-74.009,40.7012,66,63.1,8.05,0,10
jrb,10/25/2019,-74.009,40.7012,64.4,67.95,11.5,0,10
nyc,10/25/2019,-73.9693,40.779,63,65.09,6.9,0,10
jrb,10/25/2019,-74.009,40.7012,64,69.92,6.9,0,10
nyc,10/25/2019,-73.9693,40.779,61,75.2,3.45,0,10
jrb,10/25/2019,-74.009,40.7012,63,77.61,11.5,0,10
nyc,10/25/2019,-73.9693,40.779,60,83.23,4.6,0,10
jrb,10/25/2019,-74.009,40.7012,62,80.11,3.45,0,10
nyc,10/25/2019,-73.9693,40.779,60,80.25,0,0,10
jrb,10/25/2019,-74.009,40.7012,61,83.29,6.9,0,10
jrb,10/26/2019,-74.009,40.7012,57,69.52,5.75,0,10
jrb,10/26/2019,-74.009,40.7012,57,69.52,8.05,0,10
nyc,10/26/2019,-73.9693,40.779,60,80.25,0,0,10
jrb,10/26/2019,-74.009,40.7012,57,69.52,10.35,0,10
jrb,10/26/2019,-74.009,40.7012,61,80.61,10.35,0,10
nyc,10/26/2019,-73.9693,40.779,61,72.22,4.6,0,10
jrb,10/26/2019,-74.009,40.7012,61,77.72,8.05,0,10
jrb,10/26/2019,-74.009,40.7012,57,69.52,9.2,0,10
nyc,10/26/2019,-73.9693,40.779,61,72.22,6.9,0,10
jrb,10/26/2019,-74.009,40.7012,61,77.72,9.2,0,10
nyc,10/26/2019,-73.9693,40.779,60,74.57,3.45,0,10
jrb,10/26/2019,-74.009,40.7012,61,75.2,6.9,0,10
jrb,10/26/2019,-74.009,40.7012,57,69.52,4.6,0,10
nyc,10/26/2019,-73.9693,40.779,60,72.13,0,0,10
jrb,10/26/2019,-74.009,40.7012,61,75.2,5.75,0,10
nyc,10/26/2019,-73.9693,40.779,60,69.24,3.45,0,10
jrb,10/26/2019,-74.009,40.7012,60,77.65,5.75,0,10
nyc,10/26/2019,-73.9693,40.779,59,66.83,5.75,0,10
jrb,10/26/2019,-74.009,40.7012,59,75.02,4.6,0,10
jrb,10/26/2019,-74.009,40.7012,57,69.52,2.3,0,10
jrb,10/26/2019,-74.009,40.7012,57,69.52,0,0,10
nyc,10/26/2019,-73.9693,40.779,57,66.59,0,0,10
jrb,10/26/2019,-74.009,40.7012,59,66.83,3.45,0,10
nyc,10/26/2019,-73.9693,40.779,56,69.3,4.6,0,10
jrb,10/26/2019,-74.009,40.7012,58,66.7,3.45,0,10
nyc,10/26/2019,-73.9693,40.779,54,71.5,3.45,0,10
jrb,10/26/2019,-74.009,40.7012,57,68.9,3.45,0,10
nyc,10/26/2019,-73.9693,40.779,54,69.09,0,0,10
jrb,10/26/2019,-74.009,40.7012,56,71.69,0,0,10
nyc,10/26/2019,-73.9693,40.779,53,73.89,0,0,10
nyc,10/26/2019,-73.9693,40.779,55,66.61,4.6,0,10
jrb,10/26/2019,-74.009,40.7012,59,64.12,4.6,0,10
jrb,10/26/2019,-74.009,40.7012,57,69.52,11.5,0,10
jrb,10/26/2019,-74.009,40.7012,57,69.52,12.65,0,10
nyc,10/26/2019,-73.9693,40.779,57,59.4,9.2,0,10
jrb,10/26/2019,-74.009,40.7012,61,59.71,11.5,0,10
nyc,10/26/2019,-73.9693,40.779,58,55.55,6.9,0,10
jrb,10/26/2019,-74.009,40.7012,61,57.72,11.5,0,10
nyc,10/26/2019,-73.9693,40.779,60,49.21,5.75,0,10
jrb,10/26/2019,-74.009,40.7012,63,50.03,8.05,0,10
nyc,10/26/2019,-73.9693,40.779,61,42.24,4.6,0,10
jrb,10/26/2019,-74.009,40.7012,57,69.52,10.35,0.01,10
jrb,10/26/2019,-74.009,40.7012,64,46.32,9.2,0.01,10
jrb,10/26/2019,-74.009,40.7012,57,69.52,17.25,0,10
nyc,10/26/2019,-73.9693,40.779,62,39.21,0,0,10
jrb,10/26/2019,-74.009,40.7012,65,41.55,4.6,0,10
nyc,10/26/2019,-73.9693,40.779,62,40.62,0,0,10
jrb,10/26/2019,-74.009,40.7012,65,38.44,4.6,0,10
jrb,10/26/2019,-74.009,40.7012,64,41.09,3.45,0,10
nyc,10/26/2019,-73.9693,40.779,62,42.41,0,0,10
jrb,10/26/2019,-74.009,40.7012,62,55.51,8.05,0,10
nyc,10/26/2019,-73.9693,40.779,60,51.35,3.45,0,10
jrb,10/26/2019,-74.009,40.7012,61,57.72,6.9,0,10
nyc,10/26/2019,-73.9693,40.779,58,55.55,3.45,0,10
jrb,10/26/2019,-74.009,40.7012,60,61.65,6.9,0,10
nyc,10/26/2019,-73.9693,40.779,57,59.4,5.75,t,10
jrb,10/26/2019,-74.009,40.7012,60,61.65,3.45,0,10
jrb,10/27/2019,-74.009,40.7012,57,69.52,4.6,0,10
jrb,10/27/2019,-74.009,40.7012,57,69.52,5.75,0,10
jrb,10/27/2019,-74.009,40.7012,57,69.52,2.3,0,10
nyc,10/27/2019,-73.9693,40.779,58,57.51,4.6,t,10
jrb,10/27/2019,-74.009,40.7012,59,61.98,5.75,0,10
jrb,10/27/2019,-74.009,40.7012,57,69.52,8.05,0,10
jrb,10/27/2019,-74.009,40.7012,57,69.52,9.2,0,10
nyc,10/27/2019,-73.9693,40.779,58,59.98,4.6,0,10
jrb,10/27/2019,-74.009,40.7012,59,61.98,6.9,0,10
nyc,10/27/2019,-73.9693,40.779,58,57.51,3.45,t,10
jrb,10/27/2019,-74.009,40.7012,60,59.59,4.6,0,10
nyc,10/27/2019,-73.9693,40.779,55,71.6,4.6,t,9
jrb,10/27/2019,-74.009,40.7012,58,71.9,5.75,0,10
jrb,10/27/2019,-74.009,40.7012,57,69.52,11.5,0,10
nyc,10/27/2019,-73.9693,40.779,56,71.69,3.45,0.01,10
jrb,10/27/2019,-74.009,40.7012,58,69.52,11.5,0,10
jrb,10/27/2019,-74.009,40.7012,57,69.52,12.65,0,10
jrb,10/27/2019,-74.009,40.7012,57,69.52,10.35,0,10
nyc,10/27/2019,-73.9693,40.779,56,74.72,5.75,0,10
jrb,10/27/2019,-74.009,40.7012,58,69.52,10.35,0,10
nyc,10/27/2019,-73.9693,40.779,57,68.9,5.75,0,10
jrb,10/27/2019,-74.009,40.7012,58,71.9,9.2,0,10
jrb,10/27/2019,-74.009,40.7012,59,76.98,9.2,0,10
nyc,10/27/2019,-73.9693,40.779,57,74.27,5.75,0,10
jrb,10/27/2019,-74.009,40.7012,59,77.55,10.35,0,10
nyc,10/27/2019,-73.9693,40.779,58,78.03,4.6,0,10
jrb,10/27/2019,-74.009,40.7012,60,77.65,10.35,0,10
jrb,10/27/2019,-74.009,40.7012,57,69.52,14.95,0,10
nyc,10/27/2019,-73.9693,40.779,58,78.03,8.05,t,10
jrb,10/27/2019,-74.009,40.7012,59,83.46,10.35,0,10
nyc,10/27/2019,-73.9693,40.779,58,84,4.6,t,10
jrb,10/27/2019,-74.009,40.7012,59,86.56,14.95,0,10
jrb,10/27/2019,-74.009,40.7012,57,69.52,16.1,0.01,10
jrb,10/27/2019,-74.009,40.7012,57,69.52,11.5,0.01,10
jrb,10/27/2019,-74.009,40.7012,57,69.52,12.65,0.01,10
jrb,10/27/2019,-74.009,40.7012,57,69.52,10.35,0.01,10
nyc,10/27/2019,-73.9693,40.779,57,89.68,6.9,0.04,7
jrb,10/27/2019,-74.009,40.7012,57,69.52,11.5,0.02,10
jrb,10/27/2019,-74.009,40.7012,59,89.44,12.65,0.02,10
jrb,10/27/2019,-74.009,40.7012,57,69.52,12.65,0.02,10
jrb,10/27/2019,-74.009,40.7012,59,87.83,11.5,0.02,10
nyc,10/27/2019,-73.9693,40.779,57,93.01,8.05,0.03,4
jrb,10/27/2019,-74.009,40.7012,57,69.52,14.95,0.02,10
jrb,10/27/2019,-74.009,40.7012,57,69.52,16.1,0.03,10
jrb,10/27/2019,-74.009,40.7012,57,69.52,10.35,0.03,10
jrb,10/27/2019,-74.009,40.7012,57,69.52,12.65,0.03,10
jrb,10/27/2019,-74.009,40.7012,57,69.52,11.5,0.03,10
nyc,10/27/2019,-73.9693,40.779,57,96.1,0,0.06,5
jrb,10/27/2019,-74.009,40.7012,57,69.52,12.65,0.04,10
jrb,10/27/2019,-74.009,40.7012,60,89.48,12.65,0.04,10
nyc,10/27/2019,-73.9693,40.779,58,96.81,6.9,0.04,3
nyc,10/27/2019,-73.9693,40.779,59,93.07,0,0.04,4
jrb,10/27/2019,-74.009,40.7012,57,69.52,10.35,0.02,10
jrb,10/27/2019,-74.009,40.7012,61,89.52,11.5,0.02,10
nyc,10/27/2019,-73.9693,40.779,59,96.13,8.05,0.02,1.75
jrb,10/27/2019,-74.009,40.7012,57,69.52,9.2,0.03,10
nyc,10/27/2019,-73.9693,40.779,59,96.13,11.5,0.06,3
jrb,10/27/2019,-74.009,40.7012,57,69.52,11.5,0.04,10
jrb,10/27/2019,-74.009,40.7012,57,69.52,12.65,0.05,10
nyc,10/27/2019,-73.9693,40.779,59,96.13,3.45,0.09,1.75
jrb,10/27/2019,-74.009,40.7012,60.8,87.92,11.5,0.06,10
jrb,10/27/2019,-74.009,40.7012,57,69.52,12.65,0.07,10
jrb,10/27/2019,-74.009,40.7012,57,69.52,12.65,0.08,10
nyc,10/27/2019,-73.9693,40.779,59,96.13,8.05,0.14,1.5
jrb,10/27/2019,-74.009,40.7012,57,69.52,9.2,0.09,10
jrb,10/27/2019,-74.009,40.7012,61,93.12,10.35,0.09,10
nyc,10/27/2019,-73.9693,40.779,61,96.85,8.05,0.24,1
jrb,10/27/2019,-74.009,40.7012,62,93.16,10.35,0.02,10
nyc,10/27/2019,-73.9693,40.779,62,96.18,0,0.19,0.5
nyc,10/27/2019,-73.9693,40.779,63,93.18,10.35,0.41,0.5
jrb,10/27/2019,-74.009,40.7012,64,93.54,6.9,0,10
nyc,10/27/2019,-73.9693,40.779,64,96.55,4.6,0.4,1.75
nyc,10/27/2019,-73.9693,40.779,64,96.55,4.6,0.4,3
nyc,10/27/2019,-73.9693,40.779,64.4,100,6.9,0.42,2
nyc,10/27/2019,-73.9693,40.779,64,100,6.9,0.42,1.75
jrb,10/27/2019,-74.009,40.7012,64.4,100,8.05,0,10
jrb,10/27/2019,-74.009,40.7012,65,96.9,6.9,0,10
nyc,10/27/2019,-73.9693,40.779,65,96.9,6.9,0.01,3
jrb,10/27/2019,-74.009,40.7012,57,69.52,0,0,10
nyc,10/27/2019,-73.9693,40.779,65,96.9,4.6,0.02,3
nyc,10/27/2019,-73.9693,40.779,66,96.24,3.45,0.02,2.5
nyc,10/27/2019,-73.9693,40.779,66.2,93.92,0,0.02,1.75
nyc,10/27/2019,-73.9693,40.779,66,96.24,3.45,0.02,1.5
jrb,10/27/2019,-74.009,40.7012,67,93.29,8.05,0,10
nyc,10/27/2019,-73.9693,40.779,67,96.93,6.9,0.01,3
nyc,10/27/2019,-73.9693,40.779,67,96.93,0,0.01,10
jrb,10/27/2019,-74.009,40.7012,66.2,100,4.6,0,10
nyc,10/27/2019,-73.9693,40.779,67,96.93,5.75,0.01,10
jrb,10/27/2019,-74.009,40.7012,68,93.32,6.9,0,10
nyc,10/27/2019,-73.9693,40.779,66,96.24,5.75,0,8
nyc,10/27/2019,-73.9693,40.779,65,96.9,0,0,8
nyc,10/27/2019,-73.9693,40.779,63,93.18,5.75,0,10
jrb,10/27/2019,-74.009,40.7012,66.2,93.92,3.45,0,10
jrb,10/27/2019,-74.009,40.7012,66,90.05,0,0,10
nyc,10/27/2019,-73.9693,40.779,63,90.25,5.75,0,10
jrb,10/27/2019,-74.009,40.7012,65,87.18,0,0,10
jrb,10/27/2019,-74.009,40.7012,64,87.14,0,0,10
nyc,10/27/2019,-73.9693,40.779,61,89.52,4.6,0,10
nyc,10/27/2019,-73.9693,40.779,60.8,87.92,4.6,0,10
nyc,10/27/2019,-73.9693,40.779,60,89.48,4.6,0,10
jrb,10/27/2019,-74.009,40.7012,62,89.57,5.75,0,10
jrb,10/28/2019,-74.009,40.7012,57,69.52,5.75,0,10
jrb,10/28/2019,-74.009,40.7012,57,69.52,2.3,0,10
jrb,10/28/2019,-74.009,40.7012,57,69.52,4.6,0,10
jrb,10/28/2019,-74.009,40.7012,57,69.52,0,0,10
nyc,10/28/2019,-73.9693,40.779,59,89.44,5.75,0,10
jrb,10/28/2019,-74.009,40.7012,60,89.48,0,0,10
nyc,10/28/2019,-73.9693,40.779,58,93.04,0,0,10
jrb,10/28/2019,-74.009,40.7012,61,86.67,6.9,0,10
nyc,10/28/2019,-73.9693,40.779,57,93.01,0,0,10
jrb,10/28/2019,-74.009,40.7012,61,83.29,0,0,10
jrb,10/28/2019,-74.009,40.7012,60,80.25,4.6,0,10
nyc,10/28/2019,-73.9693,40.779,57,86.77,3.45,0,10
jrb,10/28/2019,-74.009,40.7012,60,77.65,3.45,0,10
nyc,10/28/2019,-73.9693,40.779,58,78.03,0,0,10
jrb,10/28/2019,-74.009,40.7012,59,75.02,3.45,0,10
nyc,10/28/2019,-73.9693,40.779,57,74.27,8.05,0,10
jrb,10/28/2019,-74.009,40.7012,59,72.01,0,0,10
nyc,10/28/2019,-73.9693,40.779,57,74.27,0,0,10
jrb,10/28/2019,-74.009,40.7012,58,74.91,0,0,10
nyc,10/28/2019,-73.9693,40.779,57,71.81,0,0,10
jrb,10/28/2019,-74.009,40.7012,58,71.9,3.45,0,10
nyc,10/28/2019,-73.9693,40.779,57,71.81,5.75,0,10
nyc,10/28/2019,-73.9693,40.779,58,66.7,4.6,0,10
jrb,10/28/2019,-74.009,40.7012,57,69.52,8.05,0,10
jrb,10/28/2019,-74.009,40.7012,57,69.52,5.75,0.01,10
nyc,10/28/2019,-73.9693,40.779,56,74.72,3.45,0,10
jrb,10/28/2019,-74.009,40.7012,57,69.52,4.6,0.03,10
jrb,10/28/2019,-74.009,40.7012,60,72.13,4.6,0.03,10
jrb,10/28/2019,-74.009,40.7012,57,69.52,9.2,0,10
nyc,10/28/2019,-73.9693,40.779,58,69.52,4.6,0,10
jrb,10/28/2019,-74.009,40.7012,60,69.24,9.2,0,10
jrb,10/28/2019,-74.009,40.7012,57,69.52,10.35,0,10
jrb,10/28/2019,-74.009,40.7012,57,69.52,11.5,0,10
nyc,10/28/2019,-73.9693,40.779,59,72.01,8.05,0,10
jrb,10/28/2019,-74.009,40.7012,62,69.46,9.2,0,10
jrb,10/28/2019,-74.009,40.7012,60.8,72.2,8.05,0,10
jrb,10/28/2019,-74.009,40.7012,60.8,72.2,10.35,0,10
nyc,10/28/2019,-73.9693,40.779,60,69.24,3.45,0,10
jrb,10/28/2019,-74.009,40.7012,61,72.22,8.05,0,10
nyc,10/28/2019,-73.9693,40.779,60,69.24,4.6,0,10
jrb,10/28/2019,-74.009,40.7012,57,69.52,12.65,0,10
nyc,10/28/2019,-73.9693,40.779,61,64.37,5.75,0,10
nyc,10/28/2019,-73.9693,40.779,61,62.23,5.75,0,10
nyc,10/28/2019,-73.9693,40.779,62,59.86,0,0,10
